IssueType,ParentId,TaskId,TaskName,TaskContent,Status,DateCreatedText,DueDateText,StartDateText,Assignees,Priority,ListName,ProjectName,SpaceName,TimeEstimated,tags1,tags2,tags3,tags4,tags5,attachment1,attachment2,attachment3,comment1
story,,behcz,Add Flutter on-boarding guide to docs,"Creator checklist\\ I've added at least one use case\\ I've added a short description of what the feature should be\\ Use case(s)\\ As a developer with a Flutter project I want to add and configure Flutter projects easily so that I can have faster and more stable builds with the necessary tooling in place.\\ Description\\ We're adding official Flutter support to Bitrise and there needs to be proper documentation around it to help users onboard. This should be along the same lines of the rest of the platform on-boarding guides.\\ ",Closed,19/Nov/18 11:31 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,36000,enhancement,epic:_flutter_support,,,,,,,"25/Jan/19 2:38 PM;anna.banyik@bitrise.io;@Zoltán Bába One extra step has been added to the guide (""If you have an iOS project in your Flutter project, you will have to select an .ipa export method."") and the article is approved by Tomi. I released it to Devcenter.
"
story,,thq3w,Bitrise API: build-artifacts,"Use case(s)\\ As a user I'd like to see how I can use the build artifacts API.\\ Description\\ At the moment, you cannot find any functional description of the build artifact endpoint. We should create one as we did with other endpoints. Once this guide is done, we can link it to Swagger.\\ \\ \\ ",Closed,18/Apr/19 12:35 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,28800,api,enhancement,,,,,,,"16/May/19 12:20 PM;anna.banyik@bitrise.io;Fixes done based on @Zoltán Nyikos 's comments. Until Devcenter is not fixed, this article lives at: https://app.nuclino.com/Bitrise/Tech-writing/Managing-build-artifacts-0e018f3b-662a-46fd-a497-6588f7716705
"
sub-task,weeky,,Review,null,Open,10/May/19 3:58 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,wpzp9,,Review,null,Open,13/May/19 2:05 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,v1g8u,Update saml guides to include new SSO link and navigation,"Use case(s)\\     \\ How it should work for the user\\ Additional resources/research (optional)\\ ",Closed,30/Apr/19 4:30 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,14400,enhancement,epic:_saml_sso,,,,,,,"03/May/19 3:15 PM;anna.banyik@bitrise.io;Updated our Devcenter general SAML SSO guide, Azure, and Okta guide based on this UI change: tu645Show login URL for SAML
#tu645. This card tve45  could not be implemented in our SAML guides as the text on the UI was referring to org owners only. I contacted Website to create a more general text that is inclusive of org owners and org members as well. Closing this card and waiting for the fix from Website.

"
story,,hc5ze,Clearing up the Most important concepts article in the Bitrise CLI section,"Use case(s)\\ The Most important concepts article explains a lot of crucial information but it's very verbose and poorly structured. It's a lot of reading instead of clear, concise explanations of concepts. \\ How it should work for the user\\ The user should be able to find and understand concepts quickly and easily. \\ Additional resources/research (optional)\\ ",Closed,06/Feb/19 6:09 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,21600,enhancement,,,,,,,
sub-task,4kecu,,Coordinate a team specific guide for each individual team,null,Closed,25/Jul/18 1:10 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
task,,r5t2x,Read Outlyer documentation,"What should we do?\\ Read Outlyer documentation.\\ Why should we do it?\\ To be familiar with it once their documentation merges with ours.\\ More details\\ ",Closed,08/Apr/19 9:23 AM,,,,3,Technical Writing,Technical Writing,Completed Archive,10800,maintenance,,,,,,,
story,,ryvmu,"API documentation improvement: application, build and webhook endpoints","https://api-docs.bitrise.io/#/builds\\ https://api-docs.bitrise.io/#/application\\ https://api-docs.bitrise.io/#/app-setup\\ https://api-docs.bitrise.io/#/outgoing-webhook\\ Use case(s)\\ Users browsing the API reference documentation. \\ How it should work for the user\\ They should find more detailed information on the given endpoints. Currently, the descriptions are far too short and lacking in details to successfully guide the usage of the API. It'd be preferable if they could also have access to the detailed guides on DevCenter from the reference documentation. \\ Additional resources/research (optional)\\ ",Closed,12/Apr/19 5:42 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,28800,enhancement,,,,,,,
bug,,zh7xy,Issue: Fix DevCenter landing page layout on Safari and Opera.,"Actual Behaviour\\ DevCenter landing page displays huuuuuuge blocks on Safari and Opera. On Safari, the icons don't work on hover and focus. \\ Expected Behaviour\\ It should look as nice as on Chrome. \\ Steps to Reproduce\\ Open https://devcenter.bitrise.io/ on Safari or Opera.\\ ",Closed,04/Jun/19 2:39 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,3600,devcenter,issue,,,,,,
sub-task,3nnn4,,DevCenter : add auto provision article,"Copy from blog\\ ",Closed,27/Jan/18 10:51 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,update_devcenter,,,,,,,
task,,aq7jc,Researching AWS's documentation on SAML,"This one might be https://docs.aws.amazon.com/cognito/latest/developerguide/saml-identity-provider.html and https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_providers_saml_3rd-party.html relevant \\ ",Closed,09/Nov/18 1:21 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,10800,,,,,,,,
story,,r9fa7,Clear up Deploying your Middleman Website with Bitrise,"Use case(s)\\ This article contains procedural information but is not structured accordingly. (steps missing)\\ How it should work for the user\\ I can follow the steps of this guide.\\ ",Closed,08/Apr/19 12:17 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,10800,devcenter,enhancement,,,,,,
story,,u4ff5,Referencing IdP specific guides in our general saml guide,"Use case(s)\\ I'd like to quickly jump to our IdP specific saml guides from the general saml guide.\\ How it should work for the user\\ We mention different IdP providers in our saml guide. Now that we have 3 different guides, we can add links to them or include a note about them in our main guide.\\ Additional resources/research (optional)\\ ",Closed,24/Apr/19 9:41 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,900,enhancement,epic:_saml_sso,,,,,,
story,,p6v8b,"Publishing the translation of ""What is Bitrise?"" & ""getting started""","Articles translated from English to Japanese have to be moved to the live environment. Afterwards we have to check that the menus are set correctly and therefore navigation is seamless and simple. \\ Translated DevCenter section: \\ What is Bitrise? and Getting started\\ \\ Translated articles (both JP and EN titles): \\ What is Bitrise?\\ Managing Files on Bitrise\\ Getting started with React Native apps\\ Getting started with Flutter apps\\ Getting started with Xamarin apps\\ Getting started with Ionic/Cordova apps\\ Getting started with MacOS apps\\ \\ ",Closed,21/Mar/19 1:47 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,7200,enhancement,publish:_our_sites_(blog_/_newsletter_/_devcenter_/_github_lists,_...),review,,,,
story,,bbr5y,Research and extend documentation:  Error 403 on subsequent Android VDT steps,"Koral raised an issue here https://discuss.bitrise.io/t/error-403-on-subsequent-android-vdt-steps/6757 and requested to add a limitation to our VDT article. Check with Tooling and extend doc if needed\\ ",Closed,13/Nov/18 9:34 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,18000,enhancement,platform:_android,research,,,,,
story,,nzwq6,API documentation: managing apps,"Use case(s)\\ Existing apps to be managed via the API. \\ How it should work for the user\\ The user should have documentation that clearly explains what you can do with the Bitrise API and how you can do them, regarding your already registered applications. \\ Additional resources/research (optional)\\ ",Closed,19/Mar/19 2:32 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,18000,enhancement,,,,,,,
story,,40n0j,New Sensitive input option for steps,"A new option which marks inputs which are expected to hold sensitive information. E.g. usernames, passwords, api tokens, webhook URLs, ...\\ \\ Add it to the documentation.\\ \\   \\   \\   \\   \\ ",Closed,14/Jun/18 11:04 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,10800,enhancement,,,,,,,,"24/Aug/18 2:30 PM;anna.banyik@bitrise.io;Waiting to clarify Expose for Pull Request with Viktor.
","03/Aug/18 2:22 PM;anna.banyik@bitrise.io;Draft stored in our shared docs folder in case Zoli needs it during my holiday.
","13/Jul/18 2:56 PM;anna.banyik@bitrise.io;Website & Tooling input received, drafting started with the information available. Waiting on step updating. Step implementation in 2 weeks time.
"
sub-task,zzkjz,,Review,null,Open,06/Jun/19 4:21 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,zh180,Replace Sign APK Step with Android Sign in Devcenter,"Use case(s)\\ Sign APK step name has changed to Android Sign.\\ How it should work for the user\\ We should show the new name in Devcenter\\ \\ ",Closed,04/Jun/19 12:28 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,,,,,,,
bug,,x1xfv,Troubleshooting Forestry error,"Actual Behaviour\\ Forestry keeps replacing the value of the weight attribute in the frontmatter of most articles with strings: 5 becomes ""5"". \\ Expected Behaviour\\ Forestry should most definitely not do that. \\ Steps to Reproduce\\ Edit an article in Forestry and click Save.\\ Check the resulting GitHub commit.\\ ",Closed,15/May/19 12:44 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,14400,issue,,,,,,,
bug,,qx73j,Japanese localization broken,"Actual Behaviour\\ Switching to a Japanese version of a DevCenter article produces a 404 error. \\ Expected Behaviour\\ The Japanese article should appear. \\ Steps to Reproduce\\ Choose any DevCenter article. \\ Click the Japanese button. \\ ",Closed,04/Apr/19 10:43 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,7200,issue,,,,,,,,"04/Apr/19 10:46 AM;zoltan.baba@bitrise.io;Investigating possible issues; if no obvious reason is found I'll create a card for the website team. 
"
story,,zv0nj,Signing up to Bitrise with SSO,"Use case(s)\\ How to sign up using SAML SSO \\ Description\\ We've described all sign up methods but have not documented how to Sign up using Saml SSO feature.\\ \\ ",Closed,05/Jun/19 4:17 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,10800,enhancement,epic:_saml_sso,,,,,,
story,,hffra,Attach any file as an artifact to a build,"Use case(s)\\ Attaching files can be a very useful thing for users but the current guide needs a clean-up to be more easily useable. \\ How it should work for the user\\ User should find step-by-step instructions that are easy to follow. \\ Additional resources/research (optional)\\ ",Closed,07/Feb/19 5:52 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,14400,enhancement,,,,,,,
story,,ryuwf,Manual PR approval,"Use case(s)\\ Allow PR builds from forks for public apps, with secrets to be exposed on approved pull requests. For private apps, allow users to set Bitrise to ask for approval for fork PRs before starting a build. \\ How it should work for the user\\ The user should have access to a guide that explains:\\ how the feature works for public and private apps \\ Additional resources/research (optional)\\   \\ ",Closed,12/Apr/19 5:17 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,18000,enhancement,,,,,,,
sub-task,yhw8c,,Sign off,null,Open,27/May/19 2:34 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,4ayrh,Registering a test device on bitrise.io,null,Closed,25/Jun/18 4:42 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,enhancement,,,,,,,
story,,bpp6f,New project scanner: overview and guidelines to DevCenter,"https://discuss.bitrise.io/t/bitrise-init-project-overview/6878\\ \\ https://discuss.bitrise.io/t/bitrise-init-contribution-guide/6784\\ \\ These two guides should be added to DevCenter. Create a structure that fits our documentation and find the best location for these articles. \\ ",Closed,26/Nov/18 11:59 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,36000,enhancement,,,,,,,
sub-task,naw0c,,Review,null,Closed,13/Mar/19 4:28 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,k0jkv,,Review,null,Closed,21/Feb/19 3:39 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,900,,,,,,,,
sub-task,ngbjz,,Review,null,Closed,14/Mar/19 2:14 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,fgzzr,Skip a build - clean it up and move it,"Use case(s)\\ Plenty of users ask about how to make sure certain commits are skipped: that is, not built on Bitrise. The info is available but users can't seem to find it. \\ How it should work for the user\\ The user should find the relevant information in a section where it makes sense (in this case, Builds) and it should be presented in a clear, well-structured format. \\ Additional resources/research (optional)\\ ",Closed,18/Jan/19 1:02 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,10800,enhancement,,,,,,,
sub-task,ryvp6,,build-artifact,null,Closed,18/Apr/19 10:46 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,wp3rb,,Review,null,Open,13/May/19 12:05 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,huyfx,,Identify the next chapter,null,Closed,11/Feb/19 10:09 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
task,,3v8m1,Rolling builds feature,"Description ready - pull request added on 2018.06.11.\\ ",Closed,11/Jun/18 2:59 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
task,,q1td3,Research Remote Access,"What should we do?\\ Find out as much as possible about the Remote Access feature: from the feature owner, the UI design and the beta environment. \\ Why should we do it?\\ To be able to produce a guide to set it up. \\ More details\\ ",Closed,28/Mar/19 5:13 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,14400,maintenance,,,,,,,
sub-task,ezbdc,,Review,null,Closed,11/Jan/19 1:25 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
bug,,3nnnd,"Update documentation on ""Grant access to a GitHub Organization"", GitHub's layout is changed.","User feedback:\\ ""The most confusing part is that some steps were accessing user settings, while others were accessing organization settings, and it wasn't clear which one I was supposed to be looking at for a particular step. I think Github has also updated their layout, so these instructions don't line up exactly. For example, step 4 says ""On the left side select Authorized applications""\\ \\ Here is the user settings page:\\ \\ And here is the organization settings page:\\ \\ I clicked on my best interpretation of ""On the left side select Authorized applications"". On the user page, Bitrise already had access, but on the organization settings page, the only option is to add a new OAuth app, which is not correct. Bitrise does not even show up in the list. This is where I got stuck yesterday.\\ \\ Instead, I was supposed to click on third-party access within the organization settings. That is explained towards the bottom of the link you sent, but I thought that I was so far off based on steps 1-6 that I gave up and asked for help.""\\ ",Closed,13/Feb/18 6:19 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,create_changelog,issue,,,,,,
